cust_id,총구매액,최대구매액,환불금액,주구매상품,주구매지점,내점일수,내점당구매건수,주말방문비율,구매주기
1649,194500,193250,,육류,부산본점,1,2,0,0
1650,12283200,7429000,,기타,본  점,4,1.5,0,65
1651,7050000,3375000,,섬유잡화,안양점,3,2,0,56
1652,9064850,1320000,,가공식품,본  점,31,2.741935484,0.1882352941,9
1653,3200500,1728000,,가공식품,본  점,4,2,0.5,85
1654,2467930,556000,,가공식품,잠실점,11,1.818181818,0.55,27
1655,3017000,1751000,,일용잡화,영등포점,2,2,0,15
1656,6191430,3912000,,기타,잠실점,5,2.2,0,28
1657,598402790,265650000,153190000,기타,청량리점,81,5.679012346,0.2673913043,4
1658,50659450,4800000,2150000,기타,본  점,43,4.23255814,0.3296703297,7
1659,-2992000,-2992000,2992000,디자이너,본  점,1,1,0,0
1660,462000,462000,,주방가전,본  점,1,1,0,0
1661,8142000,7250000,,남성 캐주얼,부산본점,2,2,0.5,0
1662,31500,21000,,가공식품,센텀시티점,1,3,0,0
1663,52035990,34650000,,스포츠,강남점,6,3.666666667,0.1363636364,44
1664,49296150,11700000,,화장품,일산점,13,1.846153846,0.4166666667,26
1665,4542000,2592000,,명품,본  점,1,2,1,0
1666,72678600,16125000,25541800,가공식품,강남점,34,2.441176471,0.4457831325,9
1667,370795450,69506000,10587800,기타,본  점,34,3.264705882,0.1621621622,10
1668,111924320,15200000,,명품,본  점,29,2.068965517,0.25,11
1669,15978000,7872000,,시티웨어,본  점,3,3,0.1111111111,57
1670,5320000,5320000,,화장품,일산점,1,1,0,0
1671,6399400,2360000,,수산품,본  점,2,3.5,0.4285714286,48
1672,128760,118030,,농산물,본  점,1,2,0,0
1673,56477650,11075000,3805000,가공식품,본  점,25,1.92,0.1666666667,10
1674,6361000,3960000,,모피/피혁,영등포점,2,3,0,4
1675,149863620,44212000,38140600,명품,본  점,37,2,0.3108108108,9
1676,512768300,109112000,38732000,캐주얼,광주점,20,4.65,0.9139784946,15
1677,43472000,10212000,,농산물,분당점,25,3.8,0.1684210526,14
1678,68000,20000,,가공식품,노원점,1,6,0,0
1679,4017600,1435200,,수산품,영등포점,6,1.5,0.3333333333,25
1680,24963200,6688000,6050000,일용잡화,부산본점,16,3.1875,0.568627451,20
1681,88579470,11496000,,가공식품,본  점,118,3.881355932,0.2620087336,3
1682,211655320,52704000,45770000,대형가전,일산점,24,1.833333333,0.2272727273,14
1683,93588000,10542000,1008000,기타,영등포점,32,1.90625,0.04918032787,10
1684,390000,1000000,1050000,기타,분당점,2,3,0.3333333333,1
1685,34820660,9250000,549400,기타,분당점,16,5.6875,0.4835164835,20
1686,6548000,3936000,,건강식품,영등포점,2,1.5,0.6666666667,59
1687,129377700,64680000,,가공식품,동래점,14,4.357142857,0.4918032787,19
1688,3316000,1760000,,수산품,잠실점,2,1.5,0,129
1689,57889450,8650000,3200000,가공식품,본  점,25,2.72,0.1176470588,13
1690,111943450,12400000,,기타,강남점,27,4.074074074,0.3454545455,11
1691,5270000,5270000,,디자이너,본  점,1,1,0,0
1692,763750,130000,,가공식품,본  점,5,5,0.12,47
1693,60000,60000,,가공식품,광주점,1,1,1,0
1694,92158900,18876000,3480000,수산품,본  점,11,2.727272727,0.2333333333,26
1695,152374200,16500000,,골프,본  점,18,1.722222222,0.09677419355,19
1696,448639720,64320000,16808000,주방용품,본  점,34,3.088235294,0.4476190476,10
1697,10893000,6624000,,아동,강남점,2,1.5,0.6666666667,71
1698,607327130,260400000,22487000,기타,일산점,19,3.421052632,0.4307692308,17
1699,994110,680000,1343000,기타,노원점,5,3.4,0.9411764706,15
1700,249378480,56584000,,농산물,광주점,20,5.1,0.4117647059,17
1701,200807350,19630000,,농산물,분당점,128,5.5625,0.2626404494,2
1702,354200,129800,,기타,분당점,2,4.5,0.2222222222,10
1703,985600,985600,2072000,아동,일산점,2,4.5,0.5555555556,1
1704,6233450,1632000,,가공식품,잠실점,6,4.5,1,37
1705,3050000,1680000,,모피/피혁,강남점,1,3,0,0
1706,269302050,22002000,850000,농산물,강남점,88,5.102272727,0.135857461,4
1707,28492200,8690000,1475000,캐주얼,본  점,10,2.8,0.2857142857,28
1708,3255000,3255000,,화장품,본  점,1,1,1,0
1709,169395040,28750000,8913700,농산물,부평점,49,4.020408163,0.1421319797,7
1710,10590000,3250000,,일용잡화,부산본점,5,2,0,55
1711,1540000,1540000,,가구,잠실점,1,1,0,0
1712,4578000,3948000,,통신/컴퓨터,잠실점,2,1,0.5,0
1713,142409000,16695000,,화장품,본  점,19,1.315789474,0.32,17
1714,723000,418000,,명품,본  점,2,1,0.5,1
1715,2654140,22827500,26607500,화장품,대전점,6,1.333333333,0.125,19
1716,97500,97500,,젓갈/반찬,부산본점,1,1,0,0
1717,205030100,64800000,28490800,기타,본  점,59,2.491525424,0.2857142857,6
1718,4962600,4162500,,구두,청량리점,2,2,0,2
1719,6328050,5760000,,가공식품,대전점,2,5,1,91
1720,122324150,15840000,202440,화장품,본  점,31,1.322580645,0.3170731707,10
1721,14060000,10200000,,구두,관악점,2,1.5,0,87
1722,127335470,16000000,8025600,농산물,본  점,94,3.425531915,0.3354037267,3
1723,21096400,13500000,1370000,가공식품,본  점,20,2.6,0.4807692308,15
1724,52453940,14490000,34235000,시티웨어,영등포점,28,2.214285714,0.1935483871,11
1725,14623000,5980000,8990000,디자이너,본  점,12,1.583333333,0.3684210526,19
1726,2425000,2425000,,화장품,일산점,1,1,0,0
1727,86119200,45210000,,일용잡화,잠실점,7,1.428571429,0.3,47
1728,59797000,57200000,118855800,디자이너,본  점,27,1.407407407,0.1315789474,11
1729,70058360,18936000,,농산물,분당점,46,9.086956522,0.06459330144,7
1730,240500,36000,,가공식품,분당점,19,1.368421053,0.2307692308,17
1731,3784400,1654400,,구두,잠실점,3,1.333333333,0.75,40
1732,105133200,16566000,,농산물,분당점,25,9.4,0.7744680851,13
1733,5709500,4927000,,시티웨어,강남점,5,1,0.4,44
1734,63458000,19500000,,화장품,잠실점,9,1.222222222,0.3636363636,34
1735,1646210,1449000,,가공식품,분당점,2,3,0.6666666667,40
1736,490133230,124388600,1528600,가공식품,분당점,31,6.935483871,0.5627906977,11
1737,91629440,17600000,,기타,본  점,24,2.541666667,0.04918032787,13
1738,58942550,12980000,5880000,기타,동래점,29,2.034482759,0.1016949153,12
1739,118026900,11525000,6200000,화장품,잠실점,32,1.5625,0.1,10
1740,178644910,40500000,3275000,가공식품,잠실점,23,2.391304348,0.2727272727,13
1741,216002870,20000000,24120000,기타,본  점,128,2.1953125,0.2028469751,2
1742,37254500,5915000,65000,캐주얼,안양점,12,1.833333333,0,29
1743,57624870,14954600,,기타,분당점,16,4.6875,0.28,21
1744,207410110,48000000,,기타,분당점,43,4.860465116,0.3540669856,8
1745,3707500,1725000,,수산품,본  점,1,4,1,0
1746,20484860,4800000,1030000,기타,강남점,34,3.058823529,0.3461538462,9
1747,270788890,35300000,,농산물,본  점,38,4.289473684,0.0736196319,9
1748,24691000,11753000,,기타,본  점,6,2,0.25,45
1749,47878150,5950000,5950000,기타,미아점,13,4.692307692,0.4918032787,26
1750,2786100,2012500,,피혁잡화,강남점,3,2.333333333,0.8571428571,3
1751,2800000,1738000,,구두,잠실점,2,1,0,88
1752,1380000,1320000,,수산품,인천점,1,2,1,0
1753,72135650,15975000,,시티웨어,동래점,6,4.5,0.1851851852,32
1754,72962330,19410000,5728000,가공식품,본  점,32,2.5,0.8,10
1755,183080,70000,,가공식품,분당점,3,1.666666667,0.6,13
1756,52283700,25146000,36445200,골프,본  점,6,2.666666667,0.375,13
1757,167200,77400,,가공식품,잠실점,2,3,0.5,6
1758,77470880,13752000,,기타,분당점,36,4.222222222,0.2697368421,9
1759,189360680,38000000,44500300,캐주얼,영등포점,52,3.423076923,0.2471910112,6
1760,5655200,1890000,,화장품,부평점,4,1.5,0.3333333333,53
1761,220186650,30014600,,기타,미아점,45,2.977777778,0.3656716418,7
1762,98922000,27784000,24631200,가공식품,본  점,24,3.375,0.1728395062,12
1763,4457500,2750000,,축산가공,영등포점,7,2.142857143,0,32
1764,115345100,10000000,,가공식품,일산점,82,2.804878049,0.1086956522,4
1765,2075750,990000,,젓갈/반찬,본  점,5,2.2,0.4545454545,42
1766,80652540,10432800,,농산물,영등포점,18,2.388888889,0.4651162791,18
1767,28908600,17280000,,수산품,강남점,3,2,0,61
1768,50150700,17712000,7409000,캐주얼,동래점,15,2.266666667,0.7941176471,11
1769,227790280,59840000,,가공식품,대전점,49,4.387755102,0.4418604651,7
1770,26855000,8950000,3975000,시티웨어,본  점,6,2.666666667,0.1875,35
1771,177535000,85400000,127642800,시티웨어,분당점,47,1.829787234,0.2558139535,7
1772,42747140,6720000,,기타,잠실점,28,2.25,0.2222222222,12
1773,4830000,3080000,,셔츠,본  점,1,2,0,0
1774,70262290,9520000,3515200,화장품,분당점,32,1.9375,0.3225806452,11
1775,22913210,13750000,,가공식품,전주점,3,4,0.08333333333,46
1776,112980840,36982000,,기타,대전점,11,2.636363636,0.2413793103,27
1777,101313640,11800000,,기타,본  점,17,5.941176471,0.0198019802,18
1778,3305490,1380000,,육류,본  점,5,1.8,0.4444444444,63
1779,92570650,20213000,27758000,기타,본  점,28,2.142857143,0.25,12
1780,47194260,4875000,,농산물,잠실점,66,4.015151515,0.2981132075,5
1781,160684240,30774000,7692200,일용잡화,일산점,38,1.868421053,0.4507042254,9
1782,850000,850000,,남성 캐주얼,본  점,1,1,0,0
1783,443486300,58044000,,화장품,본  점,22,1.454545455,0.53125,16
1784,21706380,6766000,,기타,분당점,8,3.5,0.25,40
1785,7992990,6480000,,젓갈/반찬,강남점,2,2.5,0.4,118
1786,162880180,22575000,567000,화장품,영등포점,13,3.615384615,0.5531914894,26
1787,42655000,12415000,,가공식품,잠실점,7,2.571428571,0.2777777778,33
1788,52500,15000,,가공식품,영등포점,1,6,1,0
1789,1165929480,96984000,76554480,화장품,광주점,144,1.9375,0.3620071685,2
1790,425000,425000,,트래디셔널,본  점,1,1,1,0
1791,624000,540000,,차/커피,본  점,2,1.5,0,8
1792,4980000,3000000,,화장품,일산점,2,1,0,26
1793,200153000,44160000,,기타,본  점,11,3.545454545,0.358974359,22
1794,750000,750000,,남성 캐주얼,본  점,1,1,0,0
1795,277396760,19800000,5991200,기타,청량리점,53,4.339622642,0.3695652174,6
1796,6142900,2860000,,젓갈/반찬,영등포점,4,4.5,0.4444444444,83
1797,5088000,4080000,,섬유잡화,잠실점,2,1.5,0.3333333333,158
1798,35692720,11675000,,육류,본  점,9,1.888888889,0.1176470588,33
1799,548693920,157654000,62838000,디자이너,본  점,28,1.357142857,0.4210526316,11
1800,120102780,23500000,,가공식품,강남점,52,3.038461538,0.3607594937,6
1801,3103500,2564500,,골프,잠실점,2,2,0.75,34
1802,157273560,35000000,2468000,기타,포항점,19,2.736842105,0.75,16
1803,4287500,6125000,6125000,트래디셔널,잠실점,3,1,0.3333333333,4
1804,230000,230000,,구두,본  점,1,1,0,0
1805,5925000,5925000,,화장품,잠실점,1,1,1,0
1806,8957000,7250000,,가공식품,안양점,3,3.333333333,1,7
1807,11886000,7350000,,아동,부평점,2,1,0,130
1808,15723880,5290000,7840400,기타,본  점,18,1.444444444,0.6538461538,19
1809,132048610,16830000,,기타,강남점,23,4.52173913,0.7115384615,15
1810,440000,440000,,화장품,대전점,1,1,0,0
1811,154978000,26730000,,화장품,본  점,18,1.5,0.3333333333,18
1812,42149800,17204000,,화장품,본  점,10,2.4,0.25,27
1813,3330000,9585000,6255000,골프,대전점,2,1,0.5,1
1814,1960800,1250000,,시티웨어,본  점,1,3,0,0
1815,102404650,17598000,1582000,가공식품,일산점,25,3.96,0.2323232323,13
1816,9911400,8785000,,스포츠,광주점,1,3,0,0
1817,1050000,1050000,,시티웨어,본  점,1,1,0,0
1818,200359200,51060000,15962000,화장품,본  점,50,2.14,0.04672897196,7
1819,161000,161000,,생활잡화,본  점,1,1,0,0
1820,11554620,11385000,,수산품,본  점,2,1,0,0
1821,104016290,19404000,96000,농산물,분당점,51,4.37254902,0.4394618834,6
1822,293861850,67942000,13725000,기타,광주점,15,3.333333333,0.22,22
1823,4800000,4800000,,건강식품,부산본점,1,1,0,0
1824,2295800,480000,,기타,청량리점,4,3.75,0.4666666667,21
1825,95250,1920000,1920000,차/커피,본  점,2,3,0.8333333333,1
1826,150964500,16900000,33504000,기타,본  점,86,3.406976744,0.156996587,4
1827,63506500,19500000,,섬유잡화,본  점,15,2.6,0.1025641026,22
1828,248710,107460,,가공식품,본  점,2,2.5,0.6,6
1829,14245000,13459200,,기타,본  점,2,1.5,0,73
1830,980000,980000,,주방가전,일산점,1,1,1,0
1831,88500,88500,,캐주얼,본  점,1,1,0,0
1832,6850000,6150000,,남성 캐주얼,본  점,2,1,0.5,53
1833,23538000,15488000,,화장품,본  점,2,2,0,67
1834,520000,500000,,섬유잡화,본  점,1,2,0,0
1835,2670000,1540000,,젓갈/반찬,잠실점,2,2,0.75,82
1836,1846200,1251200,,수산품,본  점,2,2,0,37
1837,1026808700,111300000,165469500,디자이너,영등포점,99,2.171717172,0.2651162791,3
1838,5184500,800000,,기타,부산본점,17,2.529411765,0,20
1839,99756200,23276000,1632000,화장품,부산본점,18,1.611111111,0.1724137931,19
1840,500000,500000,,스포츠,본  점,1,1,0,0
1841,59366160,8800000,,수산품,강남점,22,1.818181818,0.2,16
1842,210908300,30820000,83838000,가공식품,본  점,67,3.134328358,0.6238095238,5
1843,222396750,35200000,3640000,화장품,분당점,55,2.254545455,0.3064516129,6
1844,15381150,6292000,,차/커피,본  점,13,3.538461538,0.02173913043,6
1845,10895000,8750000,,모피/피혁,일산점,2,2.5,0,18
1846,122475200,20300000,,가공식품,본  점,30,3.566666667,0.2056074766,11
1847,195000,2329000,2329000,시티웨어,영등포점,3,1,0.3333333333,16
1848,453953940,24115200,4000000,시티웨어,상인점,51,3.725490196,0.2473684211,6
1849,3454550,473600,,가공식품,청량리점,17,2.882352941,0.5102040816,18
1850,580750,300000,,농산물,일산점,1,4,1,0
1851,1181050,247500,,축산가공,일산점,3,5.333333333,1,16
1852,41081550,40320000,,수산품,부산본점,2,4,0,0
1853,3588000,1440000,,섬유잡화,강남점,2,3.5,1,4
1854,14886790,3250000,,가공식품,잠실점,13,3.153846154,0.2195121951,24
1855,176506700,19851000,4934800,수산품,본  점,58,2.706896552,0.6496815287,6
1856,146071220,29503200,,농산물,본  점,44,5.431818182,0.3974895397,7
1857,90000,18000,,가공식품,본  점,5,1,0.2,36
1858,540000,480000,,가공식품,부산본점,1,2,0,0
1859,68789200,14688000,20957000,캐주얼,영등포점,18,1.833333333,0.3939393939,17
1860,3836400,3836400,,남성 캐주얼,본  점,1,1,0,0
1861,2126500,828000,,기타,잠실점,3,3,1,11
1862,18714500,15000000,,가공식품,본  점,9,1.444444444,1,21
1863,22473860,10612800,,기타,대전점,2,6,0,67
1864,96883080,11750000,,가공식품,본  점,29,4.137931034,0.2083333333,12
1865,243078530,20760000,96720800,명품,광주점,76,1.973684211,0.1666666667,4
1866,199619200,22092000,,화장품,일산점,41,2.463414634,0.8613861386,8
1867,31499500,16320000,2960000,명품,본  점,9,1.555555556,0.5,25
1868,153143920,15650000,7619000,캐주얼,노원점,36,3.916666667,0.6737588652,9
1869,268008500,55200000,39770000,명품,잠실점,29,1.448275862,0,12
1870,21727000,11750000,,골프,본  점,2,4,0,24
1871,0,6160000,6160000,시티웨어,분당점,2,1,1,0
1872,2137100,2100000,,가공식품,잠실점,2,2,1,111
1873,12831170,8400000,,시티웨어,잠실점,5,1.4,0.2857142857,42
1874,41027000,12600000,,디자이너,잠실점,6,1.833333333,0.7272727273,43
1875,8468000,4730000,,트래디셔널,일산점,2,1.5,1,21
1876,96547200,55200000,27600000,수산품,본  점,21,2.333333333,0.1020408163,16
1877,303471330,85800000,123084400,농산물,본  점,125,2.272,0.1795774648,2
1878,36000,36000,,가공식품,영등포점,1,1,0,0
1879,5809090,3225000,,젓갈/반찬,분당점,6,1.333333333,0.25,38
1880,55393200,6950000,6248000,디자이너,본  점,18,1.777777778,0.40625,18
1881,2794000,2794000,,아동,잠실점,1,1,0,0
1882,45097670,9882000,4730000,기타,일산점,18,6.777777778,0.4836065574,19
1883,227362500,52400250,,디자이너,일산점,24,2,0.1458333333,13
1884,39446060,25650000,,남성정장,분당점,6,2.333333333,0.2142857143,44
1885,135000,135000,,구두,본  점,1,1,0,0
1886,0,1416000,1534000,시티웨어,영등포점,2,3,0.5,0
1887,1558390,1482250,,가공식품,본  점,2,1.5,0.6666666667,13
1888,18809180,13055000,,가공식품,본  점,2,7,0.7857142857,12
1889,580500,375000,,일용잡화,본  점,2,1,0.5,42
1890,29332100,5456000,,모피/피혁,영등포점,11,2.818181818,0,29
1891,19301080,5363200,90000,기타,본  점,14,3.071428571,0.6511627907,19
1892,21359000,9504000,,화장품,영등포점,4,2.5,0.1,49
1893,2125000,2125000,,골프,본  점,1,1,1,0
1894,9271000,6946000,,스포츠,분당점,3,1,0,92
1895,1220000,988000,,명품,본  점,2,1.5,0.6666666667,59
1896,15028000,15000000,,남성정장,본  점,2,1,0.5,162
1897,27271700,21318000,14499200,시티웨어,본  점,7,1,0.2857142857,40
1898,303899920,23160000,10545000,화장품,광주점,83,1.843373494,0.2091503268,4
1899,141820,36432000,36432000,커리어,잠실점,3,1.333333333,0,97
1900,1412000,1100000,,섬유잡화,본  점,2,1.5,1,18
1901,161739340,17750000,7487200,캐주얼,대전점,37,2.216216216,0.3536585366,9
1902,154334880,40800000,12317000,가공식품,본  점,25,9.12,0.1403508772,13
1903,74895400,13420000,3200000,스포츠,부산본점,12,2.416666667,0.4482758621,28
1904,36672620,9762500,3105000,수산품,본  점,23,2.347826087,0.4074074074,13
1905,1210000,1210000,,모피/피혁,미아점,1,1,0,0
1906,5972000,4492800,,구두,잠실점,1,3,1,0
1907,12569980,5700000,,젓갈/반찬,청량리점,6,2.5,0.1333333333,13
1908,1580100,897000,,수산품,본  점,1,2,1,0
1909,4742400,2220400,,일용잡화,본  점,9,1.333333333,0.3333333333,22
1910,305071430,157464000,1995000,기타,부산본점,33,2.333333333,0.3116883117,10
1911,452161580,72480000,18760000,화장품,광주점,65,2.076923077,0.2888888889,5
1912,73191900,37400000,4886400,기타,영등포점,13,2.769230769,0.3333333333,26
1913,69904760,27214000,,기타,분당점,16,3.25,0.3461538462,12
1914,3354000,3211000,,농산물,분당점,1,2,0,0
1915,11088600,4788000,,가공식품,강남점,3,9,0,6
1916,348802900,209440000,,가공식품,부산본점,12,3.416666667,0.4390243902,24
1917,42240000,13152000,1950000,가공식품,노원점,15,2.4,0.05555555556,22
1918,47709430,35856000,,가공식품,부평점,11,2.454545455,0.1481481481,22
1919,3136000,2200000,,일용잡화,영등포점,3,1.333333333,0,17
1920,348063300,174547000,128432000,디자이너,부산본점,40,1.975,0.2911392405,8
1921,32293050,12330000,,기타,분당점,19,5.526315789,0.2476190476,17
1922,62041470,15312000,,시티웨어,분당점,20,2.2,0.3863636364,17
1923,215991000,25473000,6880000,디자이너,본  점,18,1.333333333,0.5416666667,19
1924,1816950,1600000,,수산품,청량리점,1,7,0,0
1925,32471070,3996000,,기타,노원점,22,2.863636364,0.1428571429,15
1926,167463930,30912000,603000,수산품,본  점,19,3.631578947,0.1739130435,17
1927,2493000,1225000,,일용잡화,잠실점,3,1.666666667,0.8,10
1928,235269600,24624000,12917000,디자이너,일산점,26,2.576923077,0.4626865672,13
1929,627100,333000,,캐주얼,영등포점,2,2,0,69
1930,55173000,17825000,,명품,본  점,12,1.166666667,0.2142857143,22
1931,1080000,1080000,,농산물,잠실점,1,1,0,0
1932,8889000,7992000,,건강식품,청량리점,2,1,0.5,8
1933,88622640,14256000,23047000,농산물,본  점,79,4.088607595,0.3591331269,4
1934,1314800,1164800,,구두,본  점,1,2,1,0
1935,2595550,575000,,가공식품,일산점,10,2.5,0.04,34
1936,12563680,11970000,,농산물,분당점,3,2,0,92
1937,247567740,21505000,21092000,농산물,부산본점,87,4.494252874,0.3503836317,4
1938,229288050,12738000,2005500,명품,본  점,63,1.73015873,0.3027522936,5
1939,479800,207000,,차/커피,잠실점,2,2.5,0,16
1940,305112990,21735000,,화장품,부산본점,23,3.608695652,0.1927710843,15
1941,222462420,18170000,21746000,농산물,본  점,52,3.576923077,0.1344086022,6
1942,57526800,34000000,2486000,섬유잡화,강남점,9,1.888888889,0.1176470588,36
1943,186500,102000,,가공식품,본  점,2,5.5,0,28
1944,4792000,4600000,,골프,분당점,1,2,1,0
1945,50600000,50600000,,대형가전,본  점,1,1,0,0
1946,462409540,62225000,130358000,골프,본  점,44,2.431818182,0.1121495327,7
1947,714650,309100,,농산물,청량리점,1,6,0,0
1948,44566000,17760000,,기타,노원점,5,1.4,0.1428571429,62
1949,1920000,1840000,,모피/피혁,분당점,1,2,1,0
1950,2783000,1125000,,화장품,강남점,3,1.333333333,0.75,36
1951,76109610,14066000,,기타,관악점,61,6.114754098,0.2815013405,4
1952,86909620,14310000,,가공식품,청량리점,22,7.272727273,0.10625,15
1953,321841190,106656000,,축산가공,분당점,47,5.680851064,0.4719101124,7
1954,33866150,3159200,2376000,캐주얼,잠실점,23,2.47826087,0.4385964912,14
1955,7499000,5456000,,가공식품,동래점,2,7.5,0,15
1956,9602230,6336000,6244000,가공식품,잠실점,14,2.5,0.3428571429,22
1957,9591000,5000000,3384000,골프,부산본점,3,1.666666667,0.4,2
1958,18926000,7038000,,기타,본  점,5,2.6,0.3076923077,7
1959,4825000,2125000,,남성 캐주얼,본  점,3,1,0,38
1960,372775300,206208000,975000,기타,안양점,24,2.5,0.1333333333,14
1961,343420,343420,,육류,분당점,1,1,1,0
1962,37438000,23760000,,스포츠,잠실점,2,3,0.5,90
1963,641114290,144840000,21574000,아동,본  점,19,3.263157895,0.5161290323,18
1964,147752300,57800000,2700000,생활잡화,잠실점,17,2.058823529,0.1714285714,19
1965,329290250,33166000,,디자이너,잠실점,19,2.473684211,0.2553191489,18
1966,34545600,5980000,,가공식품,노원점,10,7.1,0.1690140845,32
1967,4527000,4347000,,차/커피,영등포점,2,1.5,0,98
1968,25285000,9200000,,화장품,부산본점,7,1.571428571,0.7272727273,42
1969,1056306300,57576000,36875000,시티웨어,강남점,107,2.327102804,0.3694779116,3
1970,62885200,23975000,9225000,기타,강남점,29,3.482758621,0.2178217822,11
1971,12221100,4020000,,기타,잠실점,8,1.75,0,30
1972,273454680,55200000,1488800,농산물,인천점,67,2.940298507,0.2791878173,5
1973,35736400,3960000,,화장품,잠실점,15,1.533333333,0,21
1974,201160,90000,,일용잡화,잠실점,1,6,0,0
1975,702697500,325000000,,남성 캐주얼,본  점,6,1,0.6666666667,39
1976,409000,345000,,피혁잡화,본  점,1,3,1,0
1977,135000,135000,,스포츠,강남점,1,1,0,0
1978,82975880,19000000,2344260,화장품,본  점,38,1.973684211,0.1066666667,9
1979,975000,4140000,4320000,모피/피혁,잠실점,2,2.5,0.6,0
1980,276000,216000,,젓갈/반찬,본  점,1,4,0,0
1981,56869140,14550000,,기타,잠실점,15,2.333333333,0.4857142857,19
1982,73209200,34270000,5953000,가공식품,잠실점,14,2.214285714,0.7096774194,10
1983,341100,217800,,기타,잠실점,1,4,0,0
1984,270000,270000,,건강식품,잠실점,1,1,0,0
1985,15429780,3276000,,가공식품,본  점,10,2.3,0.4782608696,32
1986,21344670,6692400,,농산물,부산본점,12,2.833333333,0.1764705882,23
1987,44170540,22000000,975000,가공식품,본  점,64,2.78125,0.308988764,5
1988,215296040,62160000,2260800,기타,일산점,44,2.136363636,0.5744680851,7
1989,6258000,6258000,,생활잡화,부산본점,1,1,0,0
1990,4965700,2762500,,주방용품,본  점,2,1.5,0.3333333333,88
1991,11694450,10095000,10095000,농산물,센텀시티점,4,3,0,64
1992,35355600,7222000,,모피/피혁,영등포점,7,4.428571429,0.03225806452,36
1993,379766890,14304000,6178000,농산물,부평점,171,6.67251462,0.3882559159,2
1994,35246950,6740000,,기타,본  점,10,2.8,0.3928571429,25
1995,162217660,86400000,,농산물,분당점,6,3,0.9444444444,17
1996,5131720,1214400,,젓갈/반찬,본  점,12,3.416666667,0.2195121951,25
1997,94194240,14875000,,농산물,분당점,28,3.25,0.3626373626,12
1998,928230,740600,,축산가공,대전점,1,4,0,0
1999,102616010,12719000,,농산물,부산본점,36,5.777777778,0.1009615385,9
2000,311250,130800,,가공식품,분당점,1,5,0,0
2001,5998200,3600000,,기타,일산점,4,1.75,0.1428571429,48
2002,601400,291250,,차/커피,일산점,1,9,0,0
2003,41033000,26208000,,피혁잡화,부산본점,2,1.5,1,21
2004,776000,776000,,명품,본  점,1,1,0,0
2005,128541320,15360100,18506900,농산물,본  점,81,2.234567901,0.1602209945,4
2006,46020290,12636000,,트래디셔널,잠실점,5,2,0,54
2007,35417800,3936000,3652000,가공식품,잠실점,47,4.787234043,0.2711111111,7
2008,7465000,2640000,,골프,부산본점,1,3,1,0
2009,28651170,3312000,,가공식품,본  점,35,4.457142857,0.1602564103,9
2010,346650600,120000000,89659100,기타,일산점,65,2.138461538,0.2446043165,5
2011,182648020,47978000,912000,가공식품,부산본점,16,4.5,0.4722222222,16
2012,15250860,4800000,1920000,시티웨어,본  점,18,2.611111111,0.4468085106,13
2013,7425000,4475000,,시티웨어,분당점,2,1,0.5,114
2014,114160300,17500000,4542500,기타,본  점,65,2.938461538,0.07329842932,5
2015,637076880,28686000,13499000,화장품,부산본점,48,3.270833333,0.2101910828,7
2016,2791400,1581600,,가공식품,본  점,3,3,0.5555555556,38
2017,2375000,2375000,,화장품,잠실점,1,1,0,0
2018,80667100,12648000,2713200,기타,본  점,19,2.736842105,0.5384615385,14
2019,10335000,6210000,,골프,영등포점,2,1.5,0.3333333333,15
2020,85000,51000,,가공식품,본  점,1,3,0,0
2021,1483350,938000,,축산가공,일산점,2,2.5,0,65
2022,9500000,9500000,,남성정장,청량리점,1,1,0,0
2023,1243500,1237500,,건강식품,청량리점,2,1,0,26
2024,134202600,47424000,,건강식품,본  점,8,1.25,0.6,42
2025,53505940,12705000,,농산물,본  점,9,5.666666667,0.2352941176,34
2026,8467000,4717500,,시티웨어,관악점,1,3,1,0
2027,11799000,6000000,,가공식품,강남점,4,3.5,0.2142857143,35
2028,4828600,3024000,,가공식품,안양점,5,3.2,0.875,44
2029,4512000,4512000,,주방가전,영등포점,1,1,1,0
2030,245400,136400,,축산가공,분당점,1,5,0,0
2031,9086000,6490000,,트래디셔널,대구점,2,1,0,98
2032,92253010,71587000,14750000,시티웨어,본  점,6,1.833333333,0.8181818182,54
2033,42976970,22500000,15675000,육류,부산본점,31,1.935483871,0.5833333333,11
2034,5262400,5262400,,디자이너,본  점,1,1,0,0
2035,260000,260000,,소형가전,잠실점,1,1,0,0
2036,15466500,4536000,,남성 캐주얼,잠실점,4,2,0.25,17
2037,55421700,15329500,2828000,디자이너,본  점,24,1.75,0.119047619,13
2038,3300000,3300000,,시티웨어,본  점,1,1,0,0
2039,54476550,10440000,,농산물,본  점,22,2.727272727,0.4666666667,14
2040,148828800,106513000,,가공식품,본  점,13,2.076923077,0.03703703704,23
2041,885400,460000,,가공식품,본  점,2,2.5,0,142
2042,1960000,1881600,,셔츠,관악점,1,2,0,0
2043,40000,40000,,수산품,본  점,1,1,0,0
2044,15109000,4280000,,명품,부산본점,5,2.2,0,41
2045,10142000,2950000,,시티웨어,본  점,4,2.25,0,25
2046,7900000,5000000,,모피/피혁,본  점,2,1.5,0,6
2047,26910700,3450000,441000,시티웨어,영등포점,19,2,0,16
2048,2304000,2208000,,섬유잡화,부산본점,1,2,1,0
2049,1624088220,229080000,350514400,농산물,강남점,91,4.395604396,0.33,3
2050,22498800,9790000,,화장품,분당점,5,1,0.4,59
